COMID,LAKE_NAME,LON_NAD83,LAT_NAD83,VARIABLE,THRESHOLD,BLOOM_MAG,PROB_EXCEED,CI_97.5PERC,CI_2.5PERC
1475947,Sabine Lake,-93.88894,29.89961,cyanobacteria,1.00E+05,0.02812105,0.09286613,0.1451748,0.05812353
1476649,Knight Lake,-93.98616,29.70597,cyanobacteria,1.00E+05,0.01446373,0.07159749,0.1200394,0.04177625
14767156,Pewaukee Lake 27.6,-88.28584,43.07818,cyanobacteria,1.00E+05,0.004789365,0.05935291,0.1060824,0.03246039
14767666,Little Muskego Lake 11.6,-88.14154,42.91337,cyanobacteria,1.00E+05,0.000697249,0.05478771,0.100891,0.02907068
14767798,Wind Lake 35,-88.14118,42.82377,cyanobacteria,1.00E+05,0.01471848,0.07194952,0.1204439,0.04204706
14768018,Lake Geneva 36,-88.50286,42.56697,cyanobacteria,1.00E+05,0.00061203,0.05469624,0.1007867,0.02900342
14769712,Fox Lake,-88.14568,42.4138,cyanobacteria,1.00E+05,0.0162439,0.074091,0.1229108,0.04369624
1477365,Sabine Lake,-93.84322,29.88626,cyanobacteria,1.00E+05,0.000271256,0.05433193,0.1003715,0.02873578
14778890,Heidecke Lake,-88.34308,41.36215,cyanobacteria,1.00E+05,0.07216397,0.2033297,0.3085783,0.1273662
14779032,La Salle Lake,-88.64121,41.24766,cyanobacteria,1.00E+05,0.006798462,0.06172263,0.1087739,0.0342419
1478803,Clam Lake,-94.09855,29.68686,cyanobacteria,1.00E+05,0.004630981,0.05916977,0.1058743,0.03232328
14852737,Packerwood Lake,-91.52742,34.66055,cyanobacteria,1.00E+05,0.06173053,0.1705099,0.2550997,0.1098338
14858543,Wolf Reservoir,-91.52867,34.58625,cyanobacteria,1.00E+05,0.04468596,0.1261377,0.1886615,0.08223449
1492358,Woodlands Golf Course Lake,-95.17193,30.7335,cyanobacteria,1.00E+05,0.02111578,0.08132855,0.1313422,0.04927915
14930103,Lake Success,-118.9092,36.08284,cyanobacteria,1.00E+05,0.001281554,0.05541872,0.1016097,0.02953548
14981052,Union Valley Reservoir,-120.4012,38.86226,cyanobacteria,1.00E+05,0.001653327,0.05582377,0.1020707,0.02983451
14991593,French Meadows Reservoir,-120.4389,39.11326,cyanobacteria,1.00E+05,0.002263168,0.05649422,0.1028335,0.03033059
15012277,Camp Far West Reservoir,-121.3043,39.0508,cyanobacteria,1.00E+05,0.000990737,0.05510381,0.101251,0.02930336
15078462,Bundick Lake,-93.10675,30.7462,cyanobacteria,1.00E+05,0.007680336,0.06279047,0.1099872,0.03504884
15095181,Lake Arthur,-92.71418,30.04942,cyanobacteria,1.00E+05,0.007652654,0.06275669,0.1099488,0.03502328
15097213,Collicon Lake,-92.65855,29.81158,cyanobacteria,1.00E+05,0.001138633,0.05526374,0.1014332,0.02942121
15097567,Alligator Lake,-92.63687,29.81129,cyanobacteria,1.00E+05,0.00128331,0.05542063,0.1016118,0.02953689
15097619,White Lake,-92.44293,29.73235,cyanobacteria,1.00E+05,0.001400583,0.0555481,0.101757,0.02963094
15097735,Little Pecan Lake,-92.78748,29.80002,cyanobacteria,1.00E+05,0.08737443,0.2592014,0.4027691,0.1536434
15098763,Deep Lake,-92.7176,29.65145,cyanobacteria,1.00E+05,0.04384036,0.124217,0.1859937,0.08091933
15108649,Grand Lake,-92.75451,29.89163,cyanobacteria,1.00E+05,0.00128431,0.05542171,0.1016131,0.02953769
15108657,Mud Lake,-92.84134,29.93182,cyanobacteria,1.00E+05,0.001169861,0.05529757,0.1014717,0.02944615
15108665,Lake Misere,-92.91027,29.91545,cyanobacteria,1.00E+05,0.001460256,0.05561307,0.1018309,0.0296789
15112679,Lower Mud Lake,-93.02719,29.75364,cyanobacteria,1.00E+05,0.01614081,0.07394445,0.1227416,0.0435833
1514105,Lake Charlotte,-94.72566,29.868,cyanobacteria,1.00E+05,0.1171522,0.3935331,0.6146826,0.2088273
1514129,Lost Lake,-94.78737,29.86066,cyanobacteria,1.00E+05,0.05721162,0.1576594,0.2350084,0.1023621
1514219,Lake Anahuac,-94.68398,29.80275,cyanobacteria,1.00E+05,0.05303512,0.1464932,0.2180702,0.09553931
1514331,Cotton Lake,-94.81191,29.79699,cyanobacteria,1.00E+05,0.04712881,0.1318293,0.1966789,0.08607111
15143582,Kincaid Reservoir,-92.62918,31.26936,cyanobacteria,1.00E+05,0.01999267,0.07960496,0.1293195,0.04794978
1514367,Wet Marsh Pond,-94.8259,29.76828,cyanobacteria,1.00E+05,0.006405184,0.06125191,0.1082392,0.03388698
15181865,Grand Lake/Sixmile Lake,-91.36568,29.75329,cyanobacteria,1.00E+05,0.000231704,0.0542898,0.1003235,0.02870485
15205265,Lake Maurepas,-90.50193,30.25207,cyanobacteria,1.00E+05,0.003370375,0.05773087,0.1042395,0.03124912
15222888,Bayou D'Arbonne Lake,-92.39021,32.74848,cyanobacteria,1.00E+05,0.01084447,0.06676522,0.1145107,0.03807139
15231972,Lake Ouachita,-93.47267,34.5771,cyanobacteria,1.00E+05,0.000626225,0.05471147,0.1008041,0.02901462
1523391,Robinson Lake,-94.59706,29.58477,cyanobacteria,1.00E+05,0.04527415,0.1274886,0.1905494,0.08315335
1523509,Lake Surprise,-94.68079,29.55322,cyanobacteria,1.00E+05,0.1237143,0.4264432,0.6597386,0.2218557
15252778,Arkabutla Lake,-90.07423,34.72223,cyanobacteria,1.00E+05,0.01651495,0.07447761,0.1233573,0.04399425
15257892,Moon Lake,-90.51524,34.41075,cyanobacteria,1.00E+05,0.008877353,0.0642675,0.1116665,0.03616877
1531545,Lake Pueblo,-104.7575,38.26488,cyanobacteria,1.00E+05,0.001101219,0.05522324,0.1013871,0.02939136
15364799,Buckeye Lake,-82.4675,39.92755,cyanobacteria,1.00E+05,0.1004109,0.3143787,0.4942044,0.177078
15372030,Senecaville Lake,-81.41261,39.91694,cyanobacteria,1.00E+05,0.0148298,0.07210384,0.1206213,0.0421658
15444647,Chautauqua Lake,-79.40425,42.16964,cyanobacteria,1.00E+05,0.03100617,0.09803164,0.1515564,0.06202807
15447546,Northern Lake Champlain,-73.18175,45.00692,cyanobacteria,1.00E+05,0.0277234,0.09217363,0.1443287,0.05759686
15447620,Lower Lake Champlain,-73.11998,44.98853,cyanobacteria,1.00E+05,0.03093236,0.09789634,0.1513877,0.06192639
15447630,Mid Lake Champlain,-73.41908,44.59019,cyanobacteria,1.00E+05,0.001261018,0.05539643,0.1015843,0.02951904
15447706,Upper Chateaugay Lake,-73.96744,44.74062,cyanobacteria,1.00E+05,0.000897905,0.05500364,0.101137,0.02922959
15454662,Meacham Lake,-74.2865,44.56193,cyanobacteria,1.00E+05,0.002420253,0.05666815,0.1030314,0.0304595
154576245,Calamus Reservoir,-99.25884,41.86991,cyanobacteria,1.00E+05,0.03005192,0.09629541,0.1493973,0.0607207
15465859,Wolf Pond,-74.46925,44.27029,cyanobacteria,1.00E+05,0.001847634,0.05603657,0.1023129,0.02999181
15466235,Grass Pond,-74.79311,44.07148,cyanobacteria,1.00E+05,0.001544878,0.05570532,0.1019359,0.02974701
15466283,Little Tupper Lake,-74.60659,44.04182,cyanobacteria,1.00E+05,0.000894808,0.0550003,0.1011331,0.02922713
15468185,Lake Eaton,-74.46674,43.9788,cyanobacteria,1.00E+05,0.002350239,0.05659057,0.1029431,0.03040199
15468377,Raquette Lake,-74.63816,43.83942,cyanobacteria,1.00E+05,0.000602989,0.05468655,0.1007757,0.02899629
15468407,Utowana Lake,-74.45788,43.85844,cyanobacteria,1.00E+05,0.001903935,0.05609837,0.1023832,0.03003753
15483121,Black Lake,-75.6145,44.4597,cyanobacteria,1.00E+05,0.02323557,0.08467463,0.1352991,0.05185623
15483673,Lake Bonaparte,-75.40032,44.15215,cyanobacteria,1.00E+05,0.000492565,0.05456827,0.1006409,0.02890935
15489330,Cranberry Lake,-74.81245,44.15113,cyanobacteria,1.00E+05,0.00064557,0.05473222,0.1008277,0.02902988
15502737,Wilson Hill,-75.02755,44.92241,cyanobacteria,1.00E+05,0.001043848,0.05516119,0.1013164,0.02934563
15509836,Fulton Chain Lake,-74.83227,43.76026,cyanobacteria,1.00E+05,0.000770892,0.05486686,0.1009811,0.02912892
15509842,Seventh Lake,-74.74855,43.74491,cyanobacteria,1.00E+05,0.005716444,0.06043562,0.1073121,0.03327269
15538805,Conesus Lake,-77.71453,42.78877,cyanobacteria,1.00E+05,0.000277466,0.05433855,0.1003791,0.02874064
15538831,Honeoye Lake,-77.51115,42.75607,cyanobacteria,1.00E+05,0.02905788,0.09451605,0.1471995,0.05937545
15566777,E Power Reservoir,-78.98902,43.14921,cyanobacteria,1.00E+05,0.000449252,0.05452194,0.1005881,0.02887531
15568053,W Power Reservoir,-79.00892,43.14702,cyanobacteria,1.00E+05,0.00057776,0.0546595,0.1007449,0.02897641
15585938,Ladue Resevoir,-81.20322,41.3837,cyanobacteria,1.00E+05,0.05812422,0.1601895,0.2389166,0.1038641
1562034,Clear Lake,-95.04947,29.55678,cyanobacteria,1.00E+05,0.02804316,0.0927301,0.1450084,0.05802013
15651487,Bresler Upground Reservoir,-84.23335,40.73752,cyanobacteria,1.00E+05,0.01623469,0.07407791,0.1228956,0.04368615
15660950,Round Lake,-84.27532,41.96654,cyanobacteria,1.00E+05,0.001793904,0.05597765,0.1022459,0.02994825
15676311,Clear Lake,-84.83974,41.73697,cyanobacteria,1.00E+05,0.000356922,0.0544233,0.1004757,0.02880286
15676417,Hamilton Lake,-84.919,41.54988,cyanobacteria,1.00E+05,0.000419908,0.05449057,0.1005524,0.02885227
15711667,Little Lake,-89.60187,30.17065,cyanobacteria,1.00E+05,0.003513499,0.05789257,0.1044233,0.03136955
1573030,Galveston County Industrial Water Reservoir,-94.97473,29.4387,cyanobacteria,1.00E+05,0.008228096,0.06346239,0.1107509,0.03555779
1573668,Oyster Lake,-95.17491,29.12179,cyanobacteria,1.00E+05,0.000985487,0.05509814,0.1012446,0.02929918
1573900,Salt Lake,-95.25548,29.03822,cyanobacteria,1.00E+05,0.004290584,0.05877795,0.1054293,0.03203023
15820095,Weiss Lake,-85.78899,34.15132,cyanobacteria,1.00E+05,0.006444814,0.06129919,0.1082929,0.0339226
15822839,Weiss Lake,-85.60251,34.19899,cyanobacteria,1.00E+05,0.02130561,0.08162321,0.131689,0.04950631
1593551,Adobe Creek Reservoir,-103.2277,38.27348,cyanobacteria,1.00E+05,0.04432238,0.1253088,0.1875078,0.08166816
1594371,Neegronda Reservoir,-102.7496,38.30513,cyanobacteria,1.00E+05,0.007878203,0.06303242,0.1102622,0.035232
1594373,Queen Reservoir,-102.6504,38.29501,cyanobacteria,1.00E+05,0.006577703,0.06145798,0.1084733,0.0340423
15975492,Pathfinder Reservoir,-106.9208,42.28932,cyanobacteria,1.00E+05,0.03194815,0.09977285,0.1537365,0.06333359
16009444,Spirit Lake,-97.60884,44.49326,cyanobacteria,1.00E+05,0.1780171,0.696344,0.9096408,0.3431336
16009636,Lake Henry,-97.47492,44.32646,cyanobacteria,1.00E+05,0.1142739,0.3793789,0.5943353,0.2032203
16012176,Bourne Slough,-97.05535,43.97226,cyanobacteria,1.00E+05,0.09064525,0.2724393,0.4250437,0.1594319
16031074,Big Alkali Lake,-100.6136,42.62862,cyanobacteria,1.00E+05,0.0436312,0.1237458,0.1853422,0.08059511
16031118,Trout Lake,-100.6131,42.58174,cyanobacteria,1.00E+05,0.3302786,0.9818022,0.999108,0.7221133
16068089,Box Butte Reservoir,-103.0945,42.4592,cyanobacteria,1.00E+05,0.000902534,0.05500863,0.1011426,0.02923326
16100727,Whitney Reservoir,-103.3043,42.78626,cyanobacteria,1.00E+05,0.01724995,0.0755353,0.124581,0.04480983
1613786,Cowtrap Lake,-95.53005,28.85751,cyanobacteria,1.00E+05,0.005909002,0.0606628,0.1075701,0.0334435
1613898,Lake Austin,-95.79641,28.77519,cyanobacteria,1.00E+05,0.03057433,0.09724248,0.1505733,0.06143451
16237597,Lake Tschida,-101.8535,46.60984,cyanobacteria,1.00E+05,0.0367629,0.1091079,0.1656855,0.07022409
16246631,Lake Ilo,-102.669,47.34365,cyanobacteria,1.00E+05,0.09404403,0.2866346,0.4487376,0.1655088
1637,Jackson Brook Lake,-67.74684,45.5308,cyanobacteria,1.00E+05,0.0041167,0.05857874,0.1052029,0.03188139
166172992,Saint Froid Lake,-68.61539,46.95985,cyanobacteria,1.00E+05,0.001930227,0.05612726,0.1024161,0.03005889
166173484,Mattamiscontis Lake,-68.67824,45.49022,cyanobacteria,1.00E+05,0.001854594,0.05604421,0.1023216,0.02999746
166174045,Junior Lake,-67.99474,45.28632,cyanobacteria,1.00E+05,0.001664291,0.05583575,0.1020844,0.02984336
166174100,Swan Lake,-68.98243,44.55398,cyanobacteria,1.00E+05,0.001195786,0.05532567,0.1015037,0.02946686
166174103,Mopang Lake,-68.01214,44.92063,cyanobacteria,1.00E+05,0.002419583,0.0566674,0.1030305,0.03045895
166174105,Boyden Lake,-67.1643,45.01623,cyanobacteria,1.00E+05,0.000546016,0.05462549,0.1007061,0.02895141
166174106,Pennamaquan Lake,-67.23713,45.00873,cyanobacteria,1.00E+05,0.002153652,0.05637327,0.102696,0.03024099
166174110,Fourth Machias Lake,-68.00406,45.12895,cyanobacteria,1.00E+05,0.00292159,0.05722659,0.1036663,0.03087402
166174111,Love Lake,-67.5194,44.99764,cyanobacteria,1.00E+05,0.002429511,0.05667841,0.103043,0.03046711
166174112,Second Chain Lake,-67.7353,44.99258,cyanobacteria,1.00E+05,0.004232784,0.05871166,0.1053539,0.03198069
166174228,Great East Lake,-70.98486,43.58148,cyanobacteria,1.00E+05,0.000861487,0.05496439,0.1010922,0.02920069
166174489,Massabesic Lake,-71.3759,43.00524,cyanobacteria,1.00E+05,0.000738467,0.054832,0.1009414,0.02910327
166174656,Quabbin Reservoir,-72.30687,42.394,cyanobacteria,1.00E+05,0.000422561,0.05449341,0.1005556,0.02885435
166181689,Upper Mattawamkeag Lake,-68.17595,45.98581,cyanobacteria,1.00E+05,0.002163537,0.05638417,0.1027084,0.03024907
166181690,Baskahegan Lake,-67.85684,45.49769,cyanobacteria,1.00E+05,0.002779317,0.05706758,0.1034856,0.03075591
166181880,Swamp Pond,-71.51099,43.53695,cyanobacteria,1.00E+05,0.000408616,0.0544785,0.1005386,0.0288434
166181881,Lake Winnipesaukee,-71.34661,43.61529,cyanobacteria,1.00E+05,0.000553116,0.0546331,0.1007148,0.028957
166195793,Munsungan Lake,-68.98323,46.37331,cyanobacteria,1.00E+05,0.003112656,0.05744077,0.1039098,0.03103325
166195830,South Twin Lake,-68.96371,45.71006,cyanobacteria,1.00E+05,0.001934717,0.05613219,0.1024217,0.03006254
166195834,Hurd Pond,-68.99663,45.80114,cyanobacteria,1.00E+05,0.001399949,0.05554741,0.1017562,0.02963043
166195912,Endless Lake,-68.81533,45.47233,cyanobacteria,1.00E+05,0.001994616,0.05619805,0.1024966,0.03011128
166195915,The Inlet,-68.88742,45.42212,cyanobacteria,1.00E+05,0.001854926,0.05604457,0.102322,0.02999773
166195916,Upper Wilson Pond,-69.50724,45.48895,cyanobacteria,1.00E+05,0.001108686,0.05523132,0.1013963,0.02939731
166195943,Frog Pond,-69.69413,45.60642,cyanobacteria,1.00E+05,0.001320865,0.05546142,0.1016583,0.02956698
166195974,Great Pond,-69.8448,44.53805,cyanobacteria,1.00E+05,0.000492465,0.05456816,0.1006408,0.02890927
166195977,Messalonskee Lake,-69.78998,44.47797,cyanobacteria,1.00E+05,0.000498865,0.05457501,0.1006486,0.0289143
166196002,Parker Pond,-70.02616,44.49548,cyanobacteria,1.00E+05,0.00149314,0.0556489,0.1018717,0.02970535
166196003,Pickerel Pond,-70.08335,44.32787,cyanobacteria,1.00E+05,0.000534636,0.0546133,0.1006922,0.02894245
166196071,Lovewell Pond,-70.9319,44.00581,cyanobacteria,1.00E+05,0.001017669,0.0551329,0.1012842,0.02932479
166196075,Province Lake,-70.99476,43.69077,cyanobacteria,1.00E+05,0.000948839,0.05505858,0.1011995,0.02927004
166196089,Wachusett Resevoir,-71.70756,42.39408,cyanobacteria,1.00E+05,0.000328846,0.05439334,0.1004415,0.02878086
166196109,Somerset Reservoir,-72.94831,43.01469,cyanobacteria,1.00E+05,0.001402005,0.05554965,0.1017587,0.02963208
166196267,Seymour Lake,-71.97881,44.8871,cyanobacteria,1.00E+05,0.000570052,0.05465124,0.1007355,0.02897034
166196269,Lake Memphremagog,-72.21799,44.97357,cyanobacteria,1.00E+05,0.000936421,0.05504518,0.1011843,0.02926018
166248016,Woodruff Narrows Reservoir,-111.0173,41.47874,cyanobacteria,1.00E+05,0.05778054,0.1592329,0.2374359,0.103298
16628898,Mud Lake,-81.86538,29.30039,cyanobacteria,1.00E+05,0.04968197,0.1380092,0.2055686,0.09013392
16629010,Lake Bryant,-81.86906,29.13895,cyanobacteria,1.00E+05,0.02043535,0.0802803,0.1301108,0.04847075
16630838,"Yale, Lake",-81.73694,28.91706,cyanobacteria,1.00E+05,0.0563131,0.1552002,0.2312336,0.1008869
16631062,"Eustis, Lake",-81.72742,28.84668,cyanobacteria,1.00E+05,0.05238205,0.1448077,0.2155601,0.09448099
16631376,Lake Dora/Beauclair/Carlton,-81.68276,28.78544,cyanobacteria,1.00E+05,0.1361374,0.4903254,0.7378172,0.2474868
16631538,"Ola, Lake",-81.63508,28.75433,cyanobacteria,1.00E+05,0.001137677,0.05526271,0.101432,0.02942045
16632086,"Apopka, Lake",-81.62616,28.62366,cyanobacteria,1.00E+05,0.1376538,0.4981873,0.7465624,0.2507036
16632718,"Minneola, Lake",-81.7682,28.57441,cyanobacteria,1.00E+05,0.002430049,0.05667901,0.1030437,0.03046756
16632942,Johns Lake,-81.63363,28.53199,cyanobacteria,1.00E+05,0.003762422,0.05817481,0.104744,0.03157993
16636112,Lake Griffin,-81.83983,28.89574,cyanobacteria,1.00E+05,0.09387887,0.2859347,0.447575,0.1652119
16636168,Lake Harris,-81.80562,28.76804,cyanobacteria,1.00E+05,0.0522144,0.1443776,0.2149216,0.09420971
16636326,Lake Minnehahs/Susan,-81.7644,28.53045,cyanobacteria,1.00E+05,0.000681515,0.05477081,0.1008717,0.02905825
166414857,Aquilla Lake,-97.22581,31.94401,cyanobacteria,1.00E+05,0.01631483,0.07419199,0.1230274,0.04377408
166421058,Stevens Pond,-70.65338,44.03447,cyanobacteria,1.00E+05,0.000890091,0.05499521,0.1011274,0.02922339
166421060,Chemquasabamticook Lake,-69.615,46.48847,cyanobacteria,1.00E+05,0.001627981,0.05579606,0.1020392,0.02981404
166421077,Umbagog Lake,-71.04321,44.76323,cyanobacteria,1.00E+05,0.000953756,0.05506388,0.1012056,0.02927395
166421079,Aziscohos Lake,-70.99015,44.94701,cyanobacteria,1.00E+05,0.00077709,0.05487353,0.1009887,0.02913382
166421080,Lower Richardson Lake,-70.82952,44.8887,cyanobacteria,1.00E+05,0.000734737,0.05482799,0.1009369,0.02910032
16642706,"Lowery, Lake",-81.67788,28.13028,cyanobacteria,1.00E+05,0.001644595,0.05581422,0.1020599,0.02982745
16661857,Georges Lake,-81.84899,29.79315,cyanobacteria,1.00E+05,0.000539511,0.05461852,0.1006982,0.02894629
16666733,"Disston, Lake",-81.38978,29.28691,cyanobacteria,1.00E+05,0.000590465,0.05467312,0.1007604,0.02898642
16667851,"Dias, Lake",-81.31828,29.16127,cyanobacteria,1.00E+05,0.007661172,0.06276708,0.1099606,0.03503114
166737717,Falls Lake,-78.71806,36.03274,cyanobacteria,1.00E+05,0.03155975,0.0990516,0.1528317,0.06279352
166737840,High Rock Lake,-80.25248,35.60632,cyanobacteria,1.00E+05,0.02095339,0.08107726,0.1310466,0.04908538
166755033,Lake Mattamuskeet,-76.14753,35.50885,cyanobacteria,1.00E+05,0.03422025,0.1040863,0.1592022,0.06654143
166755034,Lake Mattamuskeet,-76.23168,35.49199,cyanobacteria,1.00E+05,0.08638228,0.2552696,0.3961302,0.1518984
166755049,Long Lake,-77.00157,34.88896,cyanobacteria,1.00E+05,0.001346438,0.05548921,0.1016899,0.02958749
166755060,B. Everett Jordan Lake,-79.03493,35.70596,cyanobacteria,1.00E+05,0.02139234,0.08175816,0.1318479,0.04961034
166756413,Lake Wylie,-81.03396,35.02129,cyanobacteria,1.00E+05,0.00153013,0.05568924,0.1019176,0.02973513
166756415,Lake Norman,-81.01834,35.57111,cyanobacteria,1.00E+05,0.000509649,0.05458655,0.1006617,0.02892279
166756493,Lake Greenwood,-82.01684,34.2542,cyanobacteria,1.00E+05,0.000425695,0.05449676,0.1005594,0.02885681
166756746,Lib Pines Lake,-80.38935,33.46314,cyanobacteria,1.00E+05,0.000819318,0.05491897,0.1010405,0.02916727
166756781,Lake Moultrie,-80.05367,33.31074,cyanobacteria,1.00E+05,0.001767425,0.05594863,0.1022128,0.02992679
166757573,Orange Lake,-82.17999,29.46239,cyanobacteria,1.00E+05,0.06217903,0.1718297,0.2571953,0.1105797
166757574,Right Arm Lochloosa Lake,-82.13158,29.51005,cyanobacteria,1.00E+05,0.11195,0.3680976,0.5777186,0.19874
166757576,Lake Ocklawaha,-81.83151,29.5208,cyanobacteria,1.00E+05,0.0038758,0.05830379,0.1048906,0.03167614
166757578,Lake Weir,-81.93208,29.01656,cyanobacteria,1.00E+05,0.006383324,0.06122584,0.1082096,0.03386734
166757596,Swan Lake,-82.00793,29.72851,cyanobacteria,1.00E+05,0.000594768,0.05467773,0.1007657,0.02898981
166757600,Lowry Lake,-82.00118,29.8469,cyanobacteria,1.00E+05,0.000563769,0.05464451,0.1007278,0.02896539
166757602,Crescent Lake,-81.52757,29.49889,cyanobacteria,1.00E+05,0.01502262,0.07237188,0.1209296,0.04237209
166757631,Lake Buffer,-81.55136,28.48833,cyanobacteria,1.00E+05,0.000591224,0.05467393,0.1007613,0.02898702
166757632,Lake Down,-81.53181,28.5084,cyanobacteria,1.00E+05,0.000461972,0.05453554,0.1006036,0.0288853
166757639,Buck Lake,-81.27256,28.40927,cyanobacteria,1.00E+05,0.000633681,0.05471947,0.1008132,0.0290205
166757640,Lake Hatchineha,-81.41001,28.0249,cyanobacteria,1.00E+05,0.01178036,0.06798494,0.1159025,0.03900395
166757642,Lake Jackson,-81.46241,27.49109,cyanobacteria,1.00E+05,0.001780251,0.05596269,0.1022288,0.02993718
166757656,Lake Okeechobee,-80.83291,26.94453,cyanobacteria,1.00E+05,0.007953185,0.06312433,0.1103666,0.03530161
166758437,Eagle Lake,-81.76671,27.98673,cyanobacteria,1.00E+05,0.000542838,0.05462209,0.1007022,0.0289489
166758657,Lake Miccosukee,-83.97474,30.56908,cyanobacteria,1.00E+05,0.000101619,0.05415144,0.1001657,0.02860334
166758723,Walter F George Reservoir,-85.08177,31.64873,cyanobacteria,1.00E+05,0.000777665,0.05487415,0.1009894,0.02913428
166758792,Lake Blackshear,-83.94397,31.99334,cyanobacteria,1.00E+05,0.001409314,0.0555576,0.1017678,0.02963795
166759070,Lake Martin,-85.9124,32.69574,cyanobacteria,1.00E+05,0.000429909,0.05450126,0.1005645,0.02886012
166759211,Lewis Smith Lake,-87.14014,33.96003,cyanobacteria,1.00E+05,0.000284351,0.05434589,0.1003874,0.02874602
166759324,Okatibbee Lake,-88.79683,32.50421,cyanobacteria,1.00E+05,0.01009479,0.06580287,0.113414,0.03733713
166759367,Lake Bogue Homo,-89.01347,31.71249,cyanobacteria,1.00E+05,0.001054201,0.05517238,0.1013292,0.02935388
166759387,Cypress Lake,-89.9151,32.52951,cyanobacteria,1.00E+05,0.006270152,0.06109106,0.1080565,0.03376581
166759522,Big Lake,-88.98306,30.4203,cyanobacteria,1.00E+05,0.001420482,0.05556976,0.1017816,0.02964692
166759840,Hartwell Lake,-82.85638,34.39101,cyanobacteria,1.00E+05,0.0005545,0.05463458,0.1007165,0.02895809
166759841,N Hartwell Lake,-83.21992,34.61089,cyanobacteria,1.00E+05,0.000504658,0.05458121,0.1006557,0.02891886
166763879,Higgins Lake,-84.74824,44.48747,cyanobacteria,1.00E+05,0.000656741,0.05474421,0.1008414,0.02903869
166764448,Black Lake,-84.2714,45.46406,cyanobacteria,1.00E+05,0.001973329,0.05617464,0.10247,0.03009395
166766527,Greenwood Lake,-90.19209,48.0002,cyanobacteria,1.00E+05,0.00104354,0.05516086,0.101316,0.02934539
166766543,Whitewater Lake,-92.17332,47.4975,cyanobacteria,1.00E+05,0.001854139,0.05604371,0.102321,0.02999709
166766588,Lake Gogebic,-89.57926,46.50576,cyanobacteria,1.00E+05,0.002174653,0.05639644,0.1027223,0.03025816
166766643,Lake Michigamme,-88.05976,46.50269,cyanobacteria,1.00E+05,0.001947047,0.05614574,0.1024371,0.03007257
166766644,Peavy Pond,-88.17887,46.02229,cyanobacteria,1.00E+05,0.001610779,0.05577727,0.1020178,0.02980015
166766656,Franklin Lake,-89.00143,45.93542,cyanobacteria,1.00E+05,0.000406337,0.05447607,0.1005358,0.02884162
166766657,Butternut Lake,-88.98873,45.91167,cyanobacteria,1.00E+05,0.002213514,0.05643935,0.1027711,0.03028994
166766677,Green Lake,-89.00409,43.80872,cyanobacteria,1.00E+05,0.000675797,0.05476467,0.1008647,0.02905374
166766701,Lake Winnebago 6124,-88.41027,44.0198,cyanobacteria,1.00E+05,0.05612988,0.1547026,0.2304727,0.1005865
166766728,Glen Lake,-86.02059,44.86904,cyanobacteria,1.00E+05,0.000644806,0.0547314,0.1008268,0.02902928
166766741,Indian Lake,-86.33239,45.98897,cyanobacteria,1.00E+05,0.00345575,0.05782728,0.1043491,0.03132091
166766755,Brevoort Lake,-84.92362,45.99784,cyanobacteria,1.00E+05,0.001958433,0.05615826,0.1024514,0.03008183
166766773,Caribou Lake,-83.99374,45.99708,cyanobacteria,1.00E+05,0.00173285,0.05591077,0.1021697,0.0298988
166766787,Mullett Lake,-84.52593,45.51257,cyanobacteria,1.00E+05,0.000459368,0.05453275,0.1006004,0.02888326
166766789,Burt Lake,-84.66697,45.46994,cyanobacteria,1.00E+05,0.000480054,0.05455488,0.1006256,0.02889951
166766796,Fletcher Pond,-83.8523,44.97576,cyanobacteria,1.00E+05,0.004879881,0.05945782,0.1062015,0.03253897
166766861,Seneca Lake,-76.9476,42.74886,cyanobacteria,1.00E+05,0.000383923,0.05445213,0.1005085,0.02882403
166766862,West Branch Keuka Lake,-77.12653,42.49864,cyanobacteria,1.00E+05,9.20E-05,0.05414118,0.100154,0.02859582
166766871,Oneida Lake,-75.91006,43.20343,cyanobacteria,1.00E+05,0.008538025,0.06384554,0.1111866,0.0358484
166766894,Raquette Pond,-74.5009,44.19249,cyanobacteria,1.00E+05,0.000670138,0.05475859,0.1008578,0.02904927
166766897,Stark Falls Reservoir,-74.7361,44.41351,cyanobacteria,1.00E+05,0.001261104,0.05539652,0.1015844,0.02951911
166766898,Long Lake,-74.36166,44.04119,cyanobacteria,1.00E+05,0.000363696,0.05443053,0.1004839,0.02880817
166830448,Giant Canada Goose Pond,-83.47885,38.06197,cyanobacteria,1.00E+05,0.000314706,0.05437826,0.1004243,0.02876979
166899002,Allegheny Reservoir,-78.97364,41.863,cyanobacteria,1.00E+05,0.01223292,0.06858214,0.1165848,0.03946126
166899102,Deep Creek Lake,-79.31783,39.51044,cyanobacteria,1.00E+05,0.000438165,0.05451008,0.1005746,0.0288666
166899115,Berlin Lake,-81.02818,41.01049,cyanobacteria,1.00E+05,0.02007708,0.07973334,0.1294698,0.04804882
166899198,Lucys Pond,-83.89988,40.49554,cyanobacteria,1.00E+05,0.1085333,0.3517727,0.5530733,0.1922264
166899200,Brookville Lake,-84.99422,39.51522,cyanobacteria,1.00E+05,0.005193836,0.05982303,0.1066163,0.03281274
166899203,East Fork Lake,-84.13813,39.03056,cyanobacteria,1.00E+05,0.0239829,0.08588377,0.1367393,0.05278568
